unit_id,qc_result,rework_flag,downtime_minutes,rework_reason
G-000870,Fail,1,38,Incorrect dimensions
G-000871,Pass,0,2,
G-000872,Pass,0,0,
G-000873,Pass,0,2,
G-000874,Pass,0,0,
G-000875,Fail,1,51,Incorrect dimensions
G-000876,Fail,1,24,Incorrect dimensions
G-000877,Fail,1,48,Edge chip
G-000878,Pass,0,1,
G-000879,Pass,0,1,
G-000880,Pass,0,1,
G-000881,Fail,1,50,Edge chip
G-000882,Pass,0,3,
G-000883,Pass,0,1,
G-000884,Pass,0,3,
G-000885,Pass,0,3,
G-000886,Pass,0,0,
G-000887,Pass,0,0,
G-000888,Pass,0,1,
G-000889,Pass,0,3,
G-000890,Pass,0,1,
G-000891,Pass,0,1,
G-000892,Pass,0,2,
G-000893,Pass,0,2,
G-000894,Pass,0,1,
G-000895,Pass,0,1,
G-000896,Pass,0,3,
G-000897,Pass,0,3,
G-000898,Pass,0,2,
G-000899,Pass,0,0,
G-000900,Pass,0,1,
G-000901,Pass,0,3,
G-000902,Pass,0,1,
G-000903,Pass,0,2,
G-000904,Fail,1,49,Incorrect dimensions
G-000905,Pass,0,3,
G-000906,Pass,0,0,
G-000907,Pass,0,0,
G-000908,Pass,0,0,
G-000909,Fail,1,57,Incorrect dimensions
G-000910,Pass,0,3,
G-000911,Pass,0,1,
G-000912,Pass,0,0,
G-000913,Pass,0,3,
G-000914,Fail,1,38,Incorrect dimensions
G-000915,Pass,0,0,
G-000916,Pass,0,0,
G-000917,Pass,0,2,
G-000918,Pass,0,0,
G-000919,Pass,0,0,
G-000920,Fail,1,48,Edge chip
G-000921,Pass,0,0,
G-000922,Pass,0,0,
G-000923,Fail,1,35,Edge chip
G-000924,Pass,0,2,
G-000925,Pass,0,2,
G-000926,Fail,1,28,Machine Malfunction
G-000927,Pass,0,1,
G-000928,Pass,0,3,
G-000929,Fail,1,55,Machine Malfunction
G-000930,Pass,0,0,
G-000931,Pass,0,2,
G-000932,Pass,0,2,
G-000933,Fail,1,27,Machine Malfunction
G-000934,Pass,0,0,
G-000935,Pass,0,0,
G-000936,Fail,1,21,Machine Malfunction
G-000937,Fail,1,42,Incorrect dimensions
G-000938,Pass,0,0,
G-000939,Pass,0,1,
G-000940,Pass,0,0,
G-000941,Pass,0,1,
G-000942,Pass,0,3,
G-000943,Fail,1,34,Edge chip
G-000944,Pass,0,3,
G-000945,Pass,0,0,
G-000946,Pass,0,0,
G-000947,Pass,0,0,
G-000948,Pass,0,3,
G-000949,Pass,0,1,
G-000950,Pass,0,3,
G-000951,Pass,0,2,
G-000952,Pass,0,0,
G-000953,Fail,1,30,Incorrect dimensions
G-000954,Fail,1,40,Incorrect dimensions
G-000955,Pass,0,1,
G-000956,Pass,0,3,
G-000957,Fail,1,35,Edge chip
G-000958,Pass,0,0,
G-000959,Pass,0,0,
G-000960,Pass,0,2,
G-000961,Pass,0,3,
G-000962,Pass,0,3,
G-000963,Pass,0,0,
G-000964,Pass,0,1,
G-000965,Pass,0,2,
G-000966,Pass,0,0,
G-000967,Pass,0,3,
G-000968,Pass,0,1,
G-000969,Pass,0,3,
G-000970,Pass,0,1,
G-000971,Pass,0,0,
G-000972,Pass,0,1,
G-000973,Fail,1,59,Edge chip
G-000974,Pass,0,1,
G-000975,Pass,0,0,
G-000976,Pass,0,1,
G-000977,Fail,1,36,Edge chip
G-000978,Pass,0,1,
G-000979,Pass,0,1,
G-000980,Fail,1,42,Contamination
G-000981,Pass,0,0,
G-000982,Pass,0,1,
G-000983,Pass,0,2,
G-000984,Fail,1,29,Fatigue / Shift Pressure
G-000985,Fail,1,57,Incorrect dimensions
G-000986,Fail,1,28,Edge chip
G-000987,Fail,1,41,Edge chip
G-000988,Pass,0,1,
G-000989,Pass,0,2,
G-000990,Fail,1,44,Edge chip
G-000991,Pass,0,3,
G-000992,Pass,0,1,
G-000993,Pass,0,2,
G-000994,Pass,0,3,
G-000995,Pass,0,1,
G-000996,Pass,0,0,
G-000997,Pass,0,1,
G-000998,Fail,1,36,Edge chip
G-000999,Pass,0,3,
G-001000,Pass,0,3,
G-001001,Fail,1,32,Fatigue / Shift Pressure
G-001002,Fail,1,50,Edge chip
G-001003,Pass,0,3,
G-001004,Pass,0,0,
G-001005,Pass,0,2,
G-001006,Pass,0,1,
G-001007,Pass,0,0,
G-001008,Pass,0,0,
G-001009,Pass,0,1,
G-001010,Pass,0,2,
G-001011,Pass,0,2,
G-001012,Fail,1,42,Incorrect dimensions
G-001013,Pass,0,0,
G-001014,Pass,0,0,
G-001015,Pass,0,0,
G-001016,Pass,0,3,
G-001017,Pass,0,1,
G-001018,Fail,1,44,Incorrect dimensions
G-001019,Pass,0,1,
G-001020,Pass,0,3,
G-001021,Fail,1,43,Incorrect dimensions
G-001022,Pass,0,3,
G-001023,Pass,0,1,
G-001024,Pass,0,0,
G-001025,Pass,0,2,
G-001026,Fail,1,51,Edge chip
G-001027,Pass,0,1,
G-001028,Pass,0,2,
G-001029,Pass,0,1,
G-001030,Pass,0,2,
G-001031,Fail,1,45,Incorrect dimensions
G-001032,Pass,0,1,
G-001033,Pass,0,2,
G-001034,Fail,1,48,Incorrect dimensions
G-001035,Fail,1,42,Edge chip
G-001036,Pass,0,2,
G-001037,Pass,0,3,
G-001038,Pass,0,1,
G-001039,Fail,1,60,Edge chip
G-001040,Pass,0,1,
G-001041,Pass,0,0,
G-001042,Fail,1,35,Incorrect dimensions
G-001043,Pass,0,2,
G-001044,Pass,0,1,
G-001045,Pass,0,3,
G-001046,Pass,0,1,
G-001047,Pass,0,2,
G-001048,Fail,1,32,Machine Malfunction
G-001049,Pass,0,1,
G-001050,Pass,0,1,
G-001051,Pass,0,0,
G-001052,Pass,0,2,
G-001053,Fail,1,43,Machine Malfunction
G-001054,Fail,1,60,Machine Malfunction
G-001055,Pass,0,0,
G-001056,Pass,0,2,
G-001057,Fail,1,47,Edge chip
G-001058,Pass,0,2,
G-001059,Pass,0,1,
G-001060,Pass,0,2,
G-001061,Pass,0,0,
G-001062,Pass,0,3,
G-001063,Pass,0,1,
G-001064,Fail,1,38,Incorrect dimensions
G-001065,Fail,1,59,Edge chip
G-001066,Fail,1,30,Incorrect dimensions
G-001067,Pass,0,0,
G-001068,Pass,0,0,
G-001069,Pass,0,3,
G-001070,Pass,0,1,
G-001071,Pass,0,2,
G-001072,Pass,0,1,
G-001073,Pass,0,2,
G-001074,Fail,1,55,Incorrect dimensions
G-001075,Pass,0,2,
G-001076,Pass,0,2,
G-001077,Fail,1,36,Edge chip
G-001078,Pass,0,3,
G-001079,Pass,0,3,
G-001080,Fail,1,59,Edge chip
G-001081,Pass,0,0,
G-001082,Pass,0,2,
G-001083,Fail,1,22,Design / Specification Issue
G-001084,Pass,0,1,
G-001085,Pass,0,2,
G-001086,Fail,1,31,Machine Malfunction
G-001087,Pass,0,2,
G-001088,Pass,0,3,
G-001089,Pass,0,2,
G-001090,Pass,0,1,
G-001091,Pass,0,0,
G-001092,Pass,0,0,
G-001093,Pass,0,3,
G-001094,Pass,0,3,
G-001095,Pass,0,2,
G-001096,Pass,0,3,
G-001097,Pass,0,3,
G-001098,Pass,0,1,
G-001099,Pass,0,1,
G-001100,Pass,0,0,
G-001101,Fail,1,22,Edge chip
G-001102,Pass,0,3,
G-001103,Pass,0,2,
G-001104,Pass,0,0,
G-001105,Pass,0,3,
G-001106,Pass,0,3,
G-001107,Pass,0,1,
G-001108,Pass,0,1,
G-001109,Fail,1,50,Edge chip
G-001110,Pass,0,0,
G-001111,Fail,1,48,Incorrect dimensions
G-001112,Pass,0,2,
G-001113,Fail,1,30,Edge chip
G-001114,Pass,0,2,
G-001115,Pass,0,0,
G-001116,Pass,0,1,
G-001117,Pass,0,2,
G-001118,Pass,0,2,
G-001119,Pass,0,2,
G-001120,Pass,0,3,
G-001121,Pass,0,1,
G-001122,Pass,0,0,
G-001123,Pass,0,3,
G-001124,Pass,0,3,
G-001125,Fail,1,44,Edge chip
G-001126,Pass,0,0,
G-001127,Pass,0,3,
G-001128,Fail,1,56,Edge chip
G-001129,Fail,1,59,Incorrect dimensions
G-001130,Fail,1,22,Incorrect dimensions
G-001131,Pass,0,0,
G-001132,Fail,1,38,Incorrect dimensions
G-001133,Pass,0,0,
G-001134,Pass,0,2,
G-001135,Fail,1,53,Edge chip
G-001136,Fail,1,56,Incorrect dimensions
G-001137,Pass,0,2,
G-001138,Pass,0,2,
G-001139,Pass,0,1,
G-001140,Pass,0,1,
G-001141,Pass,0,3,
G-001142,Pass,0,0,
G-001143,Fail,1,59,Incorrect dimensions
G-001144,Pass,0,3,
G-001145,Pass,0,2,
G-001146,Pass,0,0,
G-001147,Fail,1,25,Edge chip
G-001148,Pass,0,0,
G-001149,Fail,1,21,Edge chip
G-001150,Fail,1,24,Incorrect dimensions
G-001151,Pass,0,3,
G-001152,Fail,1,46,Edge chip
G-001153,Fail,1,51,Incorrect dimensions
G-001154,Pass,0,1,
G-001155,Fail,1,34,Incorrect dimensions
G-001156,Pass,0,2,
G-001157,Pass,0,0,
G-001158,Fail,1,49,Incorrect dimensions
G-001159,Fail,1,40,Design / Specification Issue
G-001160,Fail,1,27,Edge chip
G-001161,Pass,0,1,
G-001162,Fail,1,48,Incorrect dimensions
G-001163,Pass,0,0,
G-001164,Pass,0,1,
G-001165,Fail,1,40,Machine Malfunction
G-001166,Pass,0,3,
G-001167,Pass,0,3,
G-001168,Pass,0,0,
G-001169,Fail,1,41,Machine Malfunction
G-001170,Pass,0,3,
G-001171,Pass,0,1,
G-001172,Pass,0,3,
G-001173,Fail,1,48,Machine Malfunction
G-001174,Pass,0,0,
G-001175,Pass,0,1,
G-001176,Fail,1,47,Machine Malfunction
G-001177,Pass,0,1,
G-001178,Pass,0,0,
G-001179,Fail,1,38,Incorrect dimensions
G-001180,Fail,1,21,Design / Specification Issue
G-001181,Pass,0,3,
G-001182,Pass,0,2,
G-001183,Pass,0,2,
G-001184,Pass,0,3,
G-001185,Pass,0,1,
G-001186,Pass,0,2,
G-001187,Pass,0,0,
G-001188,Fail,1,34,Incorrect dimensions
G-001189,Fail,1,56,Edge chip
G-001190,Pass,0,0,
G-001191,Pass,0,3,
G-001192,Pass,0,2,
G-001193,Pass,0,0,
G-001194,Pass,0,0,
G-001195,Pass,0,3,
G-001196,Pass,0,1,
G-001197,Pass,0,0,
G-001198,Pass,0,2,
G-001199,Pass,0,2,
G-001200,Fail,1,52,Edge chip
G-001201,Pass,0,1,
G-001202,Pass,0,2,
G-001203,Fail,1,22,Machine Malfunction
G-001204,Fail,1,20,Machine Malfunction
G-001205,Fail,1,46,Machine Malfunction
G-001206,Pass,0,3,
G-001207,Pass,0,3,
G-001208,Pass,0,0,
G-001209,Fail,1,23,Incorrect dimensions
G-001210,Pass,0,1,
G-001211,Fail,1,56,Edge chip
G-001212,Fail,1,22,Edge chip
G-001213,Fail,1,51,Edge chip
G-001214,Pass,0,2,
G-001215,Fail,1,58,Edge chip
G-001216,Pass,0,3,
G-001217,Fail,1,29,Edge chip
G-001218,Fail,1,52,Edge chip
G-001219,Pass,0,3,
G-001220,Pass,0,2,
G-001221,Pass,0,1,
G-001222,Pass,0,1,
G-001223,Fail,1,58,Incorrect dimensions
G-001224,Pass,0,0,
G-001225,Fail,1,50,Design / Specification Issue
G-001226,Fail,1,48,Edge chip
G-001227,Fail,1,21,Design / Specification Issue
G-001228,Pass,0,2,
G-001229,Pass,0,3,
G-001230,Pass,0,2,
G-001231,Pass,0,2,
G-001232,Pass,0,3,
G-001233,Pass,0,1,
G-001234,Fail,1,57,Edge chip
G-001235,Pass,0,1,
G-001236,Pass,0,2,
G-001237,Pass,0,3,
G-001238,Pass,0,2,
G-001239,Pass,0,3,
G-001240,Pass,0,3,
G-001241,Pass,0,1,
G-001242,Fail,1,32,Edge chip
G-001243,Pass,0,1,
G-001244,Fail,1,39,Incorrect dimensions
G-001245,Pass,0,1,
G-001246,Pass,0,2,
G-001247,Fail,1,35,Incorrect dimensions
G-001248,Fail,1,40,Edge chip
G-001249,Pass,0,1,
G-001250,Fail,1,50,Incorrect dimensions
G-001251,Pass,0,0,
G-001252,Pass,0,0,
G-001253,Pass,0,1,
G-001254,Pass,0,3,
G-001255,Pass,0,0,
G-001256,Pass,0,2,
G-001257,Pass,0,1,
G-001258,Fail,1,28,Incorrect dimensions
G-001259,Pass,0,0,
G-001260,Fail,1,58,Incorrect dimensions
G-001261,Pass,0,0,
G-001262,Pass,0,0,
G-001263,Fail,1,27,Edge chip
G-001264,Pass,0,3,
G-001265,Pass,0,2,
G-001266,Pass,0,2,
G-001267,Pass,0,0,
G-001268,Fail,1,36,Edge chip
G-001269,Pass,0,3,
G-001270,Pass,0,0,
G-001271,Fail,1,45,Incorrect dimensions
G-001272,Pass,0,2,
G-001273,Pass,0,1,
G-001274,Pass,0,1,
G-001275,Pass,0,2,
G-001276,Fail,1,52,Incorrect dimensions
G-001277,Pass,0,3,
G-001278,Pass,0,1,
G-001279,Pass,0,2,
G-001280,Pass,0,2,
G-001281,Fail,1,29,Edge chip
G-001282,Fail,1,41,Contamination
G-001283,Pass,0,2,
G-001284,Pass,0,0,
G-001285,Fail,1,55,Machine Malfunction
G-001286,Fail,1,21,Machine Malfunction
G-001287,Pass,0,2,
G-001288,Pass,0,1,
G-001289,Fail,1,24,Machine Malfunction
G-001290,Fail,1,49,Machine Malfunction
G-001291,Fail,1,44,Material Defect
G-001292,Pass,0,2,
G-001293,Pass,0,0,
G-001294,Pass,0,1,
G-001295,Pass,0,2,
G-001296,Pass,0,0,
G-001297,Pass,0,0,
G-001298,Pass,0,0,
G-001299,Pass,0,3,
G-001300,Pass,0,3,
G-001301,Pass,0,0,
G-001302,Fail,1,33,Incorrect dimensions
G-001303,Pass,0,2,
G-001304,Fail,1,33,Incorrect dimensions
G-001305,Pass,0,1,
G-001306,Pass,0,2,
G-001307,Pass,0,2,
G-001308,Fail,1,37,Edge chip
G-001309,Pass,0,0,
G-001310,Pass,0,1,
G-001311,Pass,0,2,
G-001312,Pass,0,3,
G-001313,Fail,1,35,Incorrect dimensions
G-001314,Fail,1,48,Edge chip
G-001315,Pass,0,2,
G-001316,Fail,1,25,Edge chip
G-001317,Fail,1,36,Incorrect dimensions
G-001318,Fail,1,60,Edge chip
G-001319,Pass,0,1,
G-001320,Pass,0,0,
G-001321,Fail,1,47,Machine Malfunction
G-001322,Pass,0,0,
G-001323,Fail,1,21,Design / Specification Issue
G-001324,Pass,0,0,
G-001325,Pass,0,2,
G-001326,Fail,1,27,Machine Malfunction
G-001327,Fail,1,60,Edge chip
G-001328,Pass,0,3,
G-001329,Pass,0,2,
G-001330,Pass,0,0,
G-001331,Pass,0,1,
G-001332,Pass,0,1,
G-001333,Pass,0,1,
G-001334,Fail,1,55,Incorrect dimensions
G-001335,Fail,1,20,Incorrect dimensions
G-001336,Pass,0,0,
G-001337,Fail,1,53,Incorrect dimensions
G-001338,Pass,0,1,
G-001339,Pass,0,1,
G-001340,Fail,1,55,Edge chip
G-001341,Fail,1,48,Incorrect dimensions
G-001342,Fail,1,51,Incorrect dimensions
G-001343,Pass,0,2,
G-001344,Fail,1,43,Incorrect dimensions
G-001345,Fail,1,49,Edge chip
G-001346,Pass,0,2,
G-001347,Fail,1,28,Design / Specification Issue
G-001348,Fail,1,57,Contamination
G-001349,Pass,0,2,
G-001350,Fail,1,39,Incorrect dimensions
G-001351,Pass,0,3,
G-001352,Pass,0,2,
G-001353,Pass,0,3,
G-001354,Fail,1,39,Edge chip
G-001355,Pass,0,2,
G-001356,Pass,0,0,
G-001357,Pass,0,2,
G-001358,Pass,0,2,
G-001359,Pass,0,3,
G-001360,Fail,1,50,Edge chip
G-001361,Fail,1,55,Edge chip
G-001362,Fail,1,59,Edge chip
G-001363,Pass,0,3,
G-001364,Fail,1,44,Incorrect dimensions
G-001365,Pass,0,1,
G-001366,Fail,1,60,Incorrect dimensions
G-001367,Pass,0,3,
G-001368,Fail,1,23,Design / Specification Issue
G-001369,Pass,0,1,
G-001370,Pass,0,0,
G-001371,Fail,1,27,Incorrect dimensions
G-001372,Pass,0,0,
G-001373,Pass,0,1,
G-001374,Pass,0,3,
G-001375,Pass,0,2,
G-001376,Pass,0,3,
G-001377,Pass,0,0,
G-001378,Pass,0,1,
G-001379,Pass,0,3,
G-001380,Pass,0,0,
G-001381,Fail,1,58,Edge chip
G-001382,Fail,1,24,Design / Specification Issue
G-001383,Pass,0,0,
G-001384,Pass,0,2,
G-001385,Pass,0,0,
G-001386,Pass,0,2,
G-001387,Pass,0,2,
G-001388,Fail,1,48,Edge chip
G-001389,Fail,1,52,Edge chip
G-001390,Pass,0,0,
G-001391,Fail,1,33,Edge chip
G-001392,Fail,1,20,Incorrect dimensions
G-001393,Fail,1,44,Design / Specification Issue
G-001394,Fail,1,42,Edge chip
G-001395,Pass,0,1,
G-001396,Pass,0,3,
G-001397,Pass,0,0,
G-001398,Pass,0,3,
G-001399,Fail,1,54,Incorrect dimensions
G-001400,Pass,0,2,
G-001401,Pass,0,0,
G-001402,Fail,1,55,Material Defect
G-001403,Pass,0,2,
G-001404,Pass,0,3,
G-001405,Pass,0,3,
G-001406,Pass,0,1,
G-001407,Pass,0,3,
G-001408,Pass,0,2,
G-001409,Pass,0,2,
G-001410,Fail,1,59,Machine Malfunction
G-001411,Fail,1,43,Machine Malfunction
G-001412,Fail,1,32,Machine Malfunction
G-001413,Pass,0,0,
G-001414,Fail,1,26,Machine Malfunction
G-001415,Pass,0,3,
G-001416,Pass,0,3,
G-001417,Pass,0,0,
G-001418,Pass,0,2,
G-001419,Fail,1,34,Edge chip
G-001420,Pass,0,0,
G-001421,Fail,1,36,Edge chip
G-001422,Pass,0,1,
G-001423,Pass,0,3,
G-001424,Fail,1,35,Incorrect dimensions
G-001425,Pass,0,1,
G-001426,Pass,0,3,
G-001427,Fail,1,51,Material Defect
G-001428,Pass,0,1,
G-001429,Fail,1,59,Incorrect dimensions
G-001430,Pass,0,1,
G-001431,Pass,0,0,
G-001432,Pass,0,1,
G-001433,Fail,1,45,Incorrect dimensions
G-001434,Pass,0,3,
G-001435,Pass,0,0,
G-001436,Pass,0,2,
G-001437,Pass,0,0,
G-001438,Pass,0,0,
G-001439,Fail,1,39,Edge chip
G-001440,Pass,0,3,
G-001441,Pass,0,1,
G-001442,Pass,0,2,
G-001443,Pass,0,1,
G-001444,Fail,1,25,Machine Malfunction
G-001445,Pass,0,3,
G-001446,Pass,0,2,
G-001447,Fail,1,49,Edge chip
G-001448,Pass,0,3,
G-001449,Pass,0,3,
G-001450,Pass,0,0,
G-001451,Fail,1,49,Incorrect dimensions
G-001452,Fail,1,30,Incorrect dimensions
G-001453,Fail,1,24,Incorrect dimensions
G-001454,Fail,1,60,Incorrect dimensions
G-001455,Fail,1,48,Edge chip
G-001456,Pass,0,2,
G-001457,Pass,0,0,
G-001458,Pass,0,1,
G-001459,Pass,0,3,
G-001460,Pass,0,1,
G-001461,Pass,0,0,
G-001462,Fail,1,58,Edge chip
G-001463,Pass,0,0,
G-001464,Fail,1,44,Edge chip
G-001465,Pass,0,0,
G-001466,Pass,0,1,
G-001467,Pass,0,0,
G-001468,Pass,0,0,
G-001469,Pass,0,2,
G-001470,Pass,0,0,
G-001471,Pass,0,1,
G-001472,Pass,0,2,
G-001473,Pass,0,1,
G-001474,Fail,1,52,Edge chip
G-001475,Pass,0,3,
G-001476,Pass,0,1,
G-001477,Pass,0,0,
G-001478,Pass,0,1,
G-001479,Pass,0,0,
G-001480,Pass,0,0,
G-001481,Pass,0,0,
G-001482,Pass,0,1,
G-001483,Fail,1,42,Incorrect dimensions
G-001484,Pass,0,1,
G-001485,Pass,0,3,
G-001486,Pass,0,2,
G-001487,Fail,1,60,Incorrect dimensions
G-001488,Fail,1,27,Design / Specification Issue
G-001489,Pass,0,3,
G-001490,Pass,0,2,
G-001491,Pass,0,3,
G-001492,Pass,0,1,
G-001493,Pass,0,1,
G-001494,Fail,1,52,Edge chip
G-001495,Pass,0,3,
G-001496,Pass,0,0,
G-001497,Pass,0,3,
G-001498,Pass,0,2,
G-001499,Pass,0,2,
G-001500,Fail,1,39,Incorrect dimensions
G-001501,Fail,1,33,Incorrect dimensions
G-001502,Fail,1,34,Incorrect dimensions
G-001503,Pass,0,3,
G-001504,Pass,0,2,
G-001505,Pass,0,0,
G-001506,Pass,0,2,
G-001507,Pass,0,1,
G-001508,Pass,0,0,
G-001509,Fail,1,54,Incorrect dimensions
G-001510,Pass,0,3,
G-001511,Pass,0,3,
G-001512,Pass,0,3,
G-001513,Pass,0,1,
G-001514,Pass,0,2,
G-001515,Pass,0,0,
G-001516,Pass,0,3,
G-001517,Pass,0,3,
G-001518,Pass,0,1,
G-001519,Fail,1,57,Edge chip
G-001520,Fail,1,44,Incorrect dimensions
G-001521,Pass,0,0,
G-001522,Pass,0,0,
G-001523,Pass,0,1,
G-001524,Pass,0,1,
G-001525,Pass,0,0,
G-001526,Fail,1,36,Machine Malfunction
G-001527,Fail,1,42,Machine Malfunction
G-001528,Fail,1,46,Machine Malfunction
G-001529,Pass,0,2,
G-001530,Pass,0,3,
G-001531,Fail,1,56,Machine Malfunction
G-001532,Pass,0,0,
G-001533,Pass,0,2,
G-001534,Pass,0,2,
G-001535,Pass,0,0,
G-001536,Pass,0,3,
G-001537,Fail,1,57,Incorrect dimensions
G-001538,Pass,0,2,
G-001539,Pass,0,1,
G-001540,Pass,0,0,
G-001541,Pass,0,1,
G-001542,Pass,0,3,
G-001543,Fail,1,54,Material Defect
G-001544,Pass,0,1,
G-001545,Fail,1,52,Edge chip
G-001546,Fail,1,37,Edge chip
G-001547,Pass,0,3,
G-001548,Pass,0,3,
G-001549,Pass,0,1,
G-001550,Fail,1,20,Edge chip
G-001551,Pass,0,3,
G-001552,Pass,0,0,
G-001553,Pass,0,3,
G-001554,Fail,1,30,Incorrect dimensions
G-001555,Pass,0,2,
G-001556,Pass,0,2,
G-001557,Pass,0,2,
G-001558,Pass,0,2,
G-001559,Pass,0,1,
G-001560,Pass,0,1,
G-001561,Pass,0,2,
G-001562,Fail,1,55,Machine Malfunction
G-001563,Pass,0,0,
G-001564,Fail,1,49,Machine Malfunction
G-001565,Pass,0,1,
G-001566,Pass,0,0,
G-001567,Pass,0,0,
G-001568,Pass,0,3,
G-001569,Pass,0,3,
G-001570,Pass,0,2,
G-001571,Pass,0,0,
G-001572,Pass,0,3,
G-001573,Pass,0,3,
G-001574,Pass,0,0,
G-001575,Pass,0,0,
G-001576,Fail,1,26,Incorrect dimensions
G-001577,Pass,0,2,
G-001578,Pass,0,1,
G-001579,Pass,0,1,
G-001580,Pass,0,1,
G-001581,Pass,0,3,
G-001582,Fail,1,48,Edge chip
G-001583,Pass,0,0,
G-001584,Pass,0,1,
G-001585,Pass,0,3,
G-001586,Fail,1,27,Incorrect dimensions
G-001587,Pass,0,3,
G-001588,Pass,0,1,
G-001589,Pass,0,2,
G-001590,Pass,0,2,
G-001591,Fail,1,25,Edge chip
G-001592,Pass,0,3,
G-001593,Pass,0,2,
G-001594,Pass,0,1,
G-001595,Fail,1,54,Incorrect dimensions
G-001596,Pass,0,3,
G-001597,Pass,0,0,
G-001598,Pass,0,0,
G-001599,Pass,0,3,
G-001600,Fail,1,33,Edge chip
G-001601,Pass,0,1,
G-001602,Pass,0,1,
G-001603,Pass,0,0,
G-001604,Fail,1,50,Incorrect dimensions
G-001605,Pass,0,2,
G-001606,Pass,0,1,
G-001607,Pass,0,3,
G-001608,Pass,0,2,
G-001609,Pass,0,2,
G-001610,Pass,0,2,
G-001611,Fail,1,29,Edge chip
G-001612,Pass,0,1,
G-001613,Pass,0,2,
G-001614,Pass,0,3,
G-001615,Pass,0,1,
G-001616,Pass,0,0,
G-001617,Fail,1,37,Incorrect dimensions
G-001618,Fail,1,53,Incorrect dimensions
G-001619,Fail,1,21,Edge chip
G-001620,Pass,0,3,
G-001621,Pass,0,3,
G-001622,Fail,1,37,Edge chip
G-001623,Fail,1,55,Incorrect dimensions
G-001624,Pass,0,2,
G-001625,Pass,0,0,
G-001626,Pass,0,1,
G-001627,Pass,0,3,
G-001628,Fail,1,47,Incorrect dimensions
G-001629,Pass,0,1,
G-001630,Fail,1,43,Edge chip
G-001631,Fail,1,53,Edge chip
G-001632,Fail,1,33,Edge chip
G-001633,Fail,1,33,Incorrect dimensions
G-001634,Pass,0,1,
G-001635,Pass,0,3,
G-001636,Pass,0,3,
G-001637,Fail,1,51,Incorrect dimensions
G-001638,Pass,0,2,
G-001639,Fail,1,44,Incorrect dimensions
G-001640,Pass,0,3,
G-001641,Pass,0,3,
G-001642,Fail,1,37,Edge chip
G-001643,Pass,0,0,
G-001644,Pass,0,0,
G-001645,Pass,0,0,
G-001646,Fail,1,35,Machine Malfunction
G-001647,Pass,0,0,
G-001648,Fail,1,47,Machine Malfunction
G-001649,Pass,0,1,
G-001650,Pass,0,1,
G-001651,Pass,0,2,
G-001652,Fail,1,44,Machine Malfunction
G-001653,Fail,1,36,Machine Malfunction
G-001654,Pass,0,0,
G-001655,Pass,0,2,
G-001656,Pass,0,2,
G-001657,Pass,0,2,
G-001658,Pass,0,3,
G-001659,Pass,0,2,
G-001660,Pass,0,1,
G-001661,Pass,0,2,
G-001662,Pass,0,0,
G-001663,Pass,0,0,
G-001664,Pass,0,0,
G-001665,Pass,0,1,
G-001666,Pass,0,0,
G-001667,Fail,1,38,Edge chip
G-001668,Pass,0,0,
G-001669,Pass,0,3,
G-001670,Pass,0,0,
G-001671,Pass,0,3,
G-001672,Pass,0,0,
G-001673,Fail,1,56,Design / Specification Issue
G-001674,Fail,1,25,Edge chip
G-001675,Pass,0,0,
G-001676,Pass,0,1,
G-001677,Pass,0,1,
G-001678,Pass,0,3,
G-001679,Pass,0,0,
G-001680,Fail,1,35,Incorrect dimensions
G-001681,Pass,0,3,
G-001682,Pass,0,1,
G-001683,Pass,0,1,
G-001684,Pass,0,0,
G-001685,Fail,1,36,Machine Malfunction
G-001686,Pass,0,0,
G-001687,Pass,0,2,
G-001688,Pass,0,3,
G-001689,Pass,0,3,
G-001690,Pass,0,1,
G-001691,Pass,0,0,
G-001692,Pass,0,0,
G-001693,Fail,1,36,Incorrect dimensions
G-001694,Fail,1,34,Edge chip
G-001695,Pass,0,2,
G-001696,Fail,1,34,Incorrect dimensions
G-001697,Pass,0,2,
G-001698,Pass,0,2,
G-001699,Fail,1,39,Incorrect dimensions
G-001700,Fail,1,54,Material Defect
G-001701,Fail,1,21,Incorrect dimensions
G-001702,Pass,0,1,
G-001703,Fail,1,21,Incorrect dimensions
G-001704,Pass,0,3,
G-001705,Pass,0,0,
G-001706,Fail,1,54,Fatigue / Shift Pressure
G-001707,Pass,0,3,
G-001708,Fail,1,38,Edge chip
G-001709,Pass,0,3,
G-001710,Pass,0,3,
G-001711,Fail,1,45,Incorrect dimensions
G-001712,Pass,0,3,
G-001713,Pass,0,3,
G-001714,Fail,1,34,Incorrect dimensions
G-001715,Pass,0,3,
G-001716,Pass,0,0,
G-001717,Pass,0,3,
G-001718,Fail,1,34,Incorrect dimensions
G-001719,Pass,0,2,
G-001720,Pass,0,1,
G-001721,Pass,0,2,
G-001722,Pass,0,0,
G-001723,Fail,1,28,Incorrect dimensions
G-001724,Pass,0,0,
G-001725,Pass,0,0,
G-001726,Fail,1,41,Edge chip
G-001727,Fail,1,57,Edge chip
G-001728,Pass,0,1,
G-001729,Pass,0,1,
G-001730,Pass,0,0,
G-001731,Pass,0,3,
G-001732,Fail,1,34,Edge chip
G-001733,Fail,1,38,Incorrect dimensions
G-001734,Pass,0,0,
G-001735,Pass,0,0,
G-001736,Pass,0,1,
G-001737,Pass,0,1,
G-001738,Pass,0,2,
G-001739,Pass,0,2,
